StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,UserLanguage,Consent Form,consent-time_Page Submit,covid-vaccine,covid-vaccine-doses,covid-infection,covid-time_Page Submit,intro-vis-time_Page Submit,affect-science_1,affect-clarity_1,affect-aesthetic_1,initial-time_Page Submit,tour-time_Page Submit,simple-vlat-1,simple-vlat-2,simple-vlat-time_Page Submit,moderate-vlat-1,moderate-vlat-2,moderate-vlat-time_Page Submit,complex-vlat-1,complex-vlat-time_Page Submit,explore-time_Page Submit,data-trust_1,data-trust_2,data-trust_3,data-trust_4,data-trust_5,data-trust_6,data-trust-exp,data-trust-time_Page Submit,vis-trust_1,vis-trust_2,vis-trust_3,vis-trust_4,vis-trust_5,vis-trust_6,vis-trust-exp,vis-trust-time_Page Submit,interpersonal-trust_1,interper-trust-exp,interper-trust-time_Page Submit,attention-check_1,attention-check_2,attention-check_3,attention-check_4,attention-check_5,attention-check_6,attention-check_7,attention-check-time_Page Submit,trust-in-science_1,trust-in-science_2,trust-in-science_3,trust-in-science_4,trust-in-science_5,trust-in-science_6,trust-in-science_7,trust-in-science_8,trust-science-exp,trust-science-time_Page Submit,cognition_1,cognition_2,cognition_3,cognition_4,cognition_5,cognition_6,need-cognition-time_Page Submit,political_views,covid_information,politics_time_Page Submit,Gender,Age,State_1,Education,Parents_education,Language,Language_4_TEXT,Ethnicity,Ethnicity_8_TEXT,Ethnicity_9_TEXT,Income,Religion,Interview,demographics_time_Page Submit,PROLIFIC_PID,provenance-data,provenance-vis,provenance-tour,provenance-explore,isCovidData,complexity,chartType,need_for_cognition,brushed,explore_interactions,hover_interactions,total_hover_time,avg_hover_time,explore_time,explore_active_time,vlat_simple,vlat_moderate,vlat_complex,assigned_vlat,ordinal_complexity
2023-07-24 15:02:38,2023-07-24 15:18:18,0,100,940,1,2023-07-24 15:18:19,R_3eemaFoKxsr5MFE,41.8202,-86.2404,EN,1,23.616999999999997,1,3.0,1,8.588,15.112,100,100,76,13.852,38.38,-2,-2,83.195,1,-2,73.40100000000001,1,70.15100000000001,15.015,4,4,5,7,6,5,"As someone trained in science and anthropology, I understand there is *always bias, so that informs my first answer.  I understand total accuracy is impossible, studies are only as good as the amount, type, and reliability of data as well as the interpretation and bias management. These considerations inform my answers.  I trust the scientific method and methodologies but the human factor leaves tremendous room for error.  Overall, I would tend to trust this data while remaining critical and keeping an open mind.",152.82399999999998,5,7,5,5,4,5,"Please see my previous answer where I explain this as the answer applies here as well.  If there is any confusion feel free to message me for more clarity. Additional: there is an error or something on this page where it looks like the questions were not entered or formatted. I will choose all the middle answers ""asdf""",99.14200000000001,4,I am not sure if this is my last chance to enter info; wondering if you changed the color for vax/unvax later in the questions.  If so I may have reversed them as I have some neurodivergence issues that can cause me to transpose.,87.26100000000001,2,7,3,4,1,5,6,17.82,3,3,2,2,4,1,7,5,,28.22,3,2,4,3,3,3,27.480999999999998,1,1,10.463,1,1975,Michigan,6,1,1,,8,"European-American (whitish skin), human race. Human is my main identity all else means very little to me.",,1,2,1,121.061,6336fecb0b27c43626068e01,"{""startTime"":1690225573317,""visType"":""line chart"",""complexity"":""moderate"",""provenance"":[]}","{""startTime"":1690225726775,""visType"":""line chart"",""complexity"":""moderate"",""provenance"":[]}","{""startTime"":1690225445182,""visType"":""line chart"",""complexity"":""moderate"",""provenance"":[{""time"":6,""label"":""tour_started""},{""time"":9943,""label"":""hovered"",""timeHovered"":7734,""week"":""2021-10-04""},{""time"":20727,""label"":""hovered"",""timeHovered"":1483,""week"":""2021-12-06""},{""time"":23611,""label"":""hovered"",""timeHovered"":3850,""week"":""2021-12-27""},{""time"":31029,""label"":""tour_next"",""step"":2},{""time"":35011,""label"":""tour_end"",""step"":2}]}","{""startTime"":1690225557790,""visType"":""line chart"",""complexity"":""moderate"",""provenance"":[]}",1,moderate,line,3.0,0,0,0,0.0,0.0,0,15.0,0.0,0.5,1,0.5,2
2023-07-24 15:05:34,2023-07-24 15:18:21,0,100,767,1,2023-07-24 15:18:22,R_1rxIIDK2lFarLWk,32.3046,-89.9622,EN,1,4.9,1,1.0,2,4.8,15.067,45,66,55,49.784,21.951,1,1,63.351000000000006,-3,-3,88.835,-3,102.552,15.117,3,4,3,5,4,2,,36.467,5,5,6,5,5,4,"There are many weeks of data to show exponentially, and make the floor look smaller in comparison",74.202,4,,7.2170000000000005,2,7,3,4,1,5,6,27.384,4,2,3,2,2,3,7,5,,94.96799999999999,4,4,4,2,4,4,13.1,4,4,9.467,1,1996,Alaska,3,2,1,,7,,,4,3,2,38.501,5efdb606c4efc321289cb3be,"{""startTime"":1690225728805,""visType"":""bar chart"",""complexity"":""simple"",""provenance"":[]}","{""startTime"":1690225766355,""visType"":""bar chart"",""complexity"":""simple"",""provenance"":[{""label"":""window_blurred"",""time"":2034},{""label"":""window_focused"",""time"":48118}]}","{""startTime"":1690225626886,""visType"":""bar chart"",""complexity"":""simple"",""provenance"":[{""time"":17,""label"":""tour_started""},{""time"":2833,""label"":""tour_next"",""step"":2},{""time"":5683,""label"":""tour_end"",""step"":2},{""time"":8767,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1083,""week"":""2"",""id"":""chart2""}]}","{""startTime"":1690225713088,""visType"":""bar chart"",""complexity"":""simple"",""provenance"":[]}",1,simple,bar,3.7,0,0,0,0.0,0.0,0,15.0,1.0,0.0,0,1.0,1
2023-07-24 15:11:06,2023-07-24 15:18:29,0,100,442,1,2023-07-24 15:18:30,R_32MhBrmnNAJHL9W,29.9632,-90.0753,EN,1,25.965999999999998,1,4.0,1,4.86,15.017000000000001,85,85,85,59.058,15.802999999999999,1,-3,28.563000000000002,-3,1,52.248000000000005,1,23.848000000000003,15.02,6,6,6,6,6,6,None,10.212,6,6,6,6,6,6,I think data is complete and shows a clear progression.,22.164,4,None,8.177999999999999,2,7,3,4,1,5,6,16.27,4,8,7,7,7,6,10,9,None,22.96,4,4,4,2,4,4,10.933,6,3,9.302999999999999,5,1973,Massachusetts,2,2,3,,10,,,19,2,1,46.878,637f85fbb4f2fffacdc681db,"{""startTime"":1690226096117,""visType"":""bar chart"",""complexity"":""moderate"",""provenance"":[]}","{""startTime"":1690226106816,""visType"":""bar chart"",""complexity"":""moderate"",""provenance"":[]}","{""startTime"":1690226011544,""visType"":""bar chart"",""complexity"":""moderate"",""provenance"":[{""time"":13,""label"":""tour_started""},{""time"":8147,""label"":""tour_next"",""step"":2},{""time"":10420,""label"":""tour_end"",""step"":2}]}","{""startTime"":1690226080481,""visType"":""bar chart"",""complexity"":""moderate"",""provenance"":[{""time"":8118,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1683,""week"":""2"",""id"":""chart""},{""time"":11386,""label"":""hovered"",""isBrokenDownByAge"":false,""timeHovered"":1298,""week"":""50"",""id"":""chart""}]}",1,moderate,bar,3.7,0,2,2,2.9810000000000003,1.4905,3268,15.0,0.5,0.5,1,0.5,2
2023-07-24 15:11:23,2023-07-24 15:18:59,0,100,455,1,2023-07-24 15:19:00,R_2Etz9EH7dCfNye4,32.2108,-80.7459,EN,1,6.65,1,3.0,2,3.9189999999999996,15.115,76,64,50,18.066,42.632,1,1,38.336,-1,1,64.146,1,32.821999999999996,15.113,4,4,4,6,7,4,,24.815,4,6,6,1,1,4,I have no idea if the data came from where it says.,27.581,4,,6.6339999999999995,2,7,3,4,1,5,6,16.569000000000003,1,2,5,4,1,2,9,8,,16.724,5,5,5,1,4,5,19.092,4,4,9.898,1,1969,South Carolina,6,3,1,,7,,,17,4,1,55.853,5cfeea9c4954fe00165895e0,"{""startTime"":1690226084774,""visType"":""line chart"",""complexity"":""simple"",""provenance"":[]}","{""startTime"":1690226035400,""visType"":""line chart"",""complexity"":""simple"",""provenance"":[]}","{""startTime"":1690225937527,""visType"":""line chart"",""complexity"":""simple"",""provenance"":[{""time"":7,""label"":""tour_started""},{""time"":12338,""label"":""hovered"",""timeHovered"":5884,""week"":""2021-12-27""},{""time"":21121,""label"":""tour_next"",""step"":2},{""time"":28796,""label"":""tour_end"",""step"":2},{""time"":33475,""label"":""hovered"",""timeHovered"":1539,""week"":""2021-12-27""},{""time"":37164,""label"":""hovered"",""timeHovered"":1259,""week"":""2021-04-19""}]}","{""startTime"":1690226019600,""visType"":""line chart"",""complexity"":""simple"",""provenance"":[{""time"":5447,""label"":""hovered"",""timeHovered"":6504,""week"":""2021-08-16""}]}",1,simple,line,4.2,0,1,1,6.504,6.504,0,15.0,1.0,0.5,1,1.0,1
2023-07-24 15:05:51,2023-07-24 15:19:00,0,100,788,1,2023-07-24 15:19:00,R_3fPooQllYxqhHr5,37.7688,-122.262,EN,1,4.126,1,2.0,2,3.492,15.012,92,94,85,16.276,116.34100000000001,1,-2,319.01099999999997,1,1,47.787,-3,36.499,15.014000000000001,7,7,7,7,6,7,"Nothing, thanks!",42.313,7,7,7,6,7,7,This aligns with everything that went down during this time period including what the cdc was reporting as well as various news sources and anecdotal evidence as well. ,39.668,6,"None, thanks!",14.043,2,7,3,4,1,5,6,10.689,3,4,7,5,2,3,10,10,"None, thanks!",23.176,4,4,4,2,4,4,12.366,4,2,7.497999999999999,1,2002,California,3,1,1,,7,,,17,4,1,34.289,60960a29d02b9ada38f583b5,"{""startTime"":1690225771539,""visType"":""line chart"",""complexity"":""complex"",""provenance"":[]}","{""startTime"":1690225814386,""visType"":""line chart"",""complexity"":""complex"",""provenance"":[]}","{""startTime"":1690225602205,""visType"":""line chart"",""complexity"":""complex"",""provenance"":[{""time"":7,""label"":""tour_started""},{""time"":9631,""label"":""tour_next"",""step"":5},{""time"":19849,""label"":""tour_back"",""step"":5},{""time"":24925,""label"":""tour_next"",""step"":5},{""time"":29302,""label"":""started_brush"",""startDate"":""2021-05-29"",""endDate"":""2021-06-02""},{""time"":39728,""label"":""started_brush"",""startDate"":""2021-10-10"",""endDate"":""2022-01-07""},{""time"":41359,""label"":""tour_next"",""step"":5},{""time"":52982,""label"":""moved_brush"",""startDate"":""2021-10-10"",""endDate"":""2022-01-07""},{""time"":55920,""label"":""moved_brush"",""startDate"":""2021-09-05"",""endDate"":""2021-12-03""},{""time"":57264,""label"":""tour_next"",""step"":5},{""time"":68225,""label"":""cleared_brush"",""using"":""click""},{""time"":68226,""label"":""cleared_brush"",""using"":""Escape""},{""time"":69987,""label"":""tour_next"",""step"":5},{""time"":73910,""label"":""tour_end"",""step"":5},{""time"":77088,""label"":""started_brush"",""startDate"":""2021-04-15"",""endDate"":""2022-02-13""},{""time"":83084,""label"":""moved_brush"",""startDate"":""2021-04-11"",""endDate"":""2022-02-09""}]}","{""startTime"":1690225755997,""visType"":""line chart"",""complexity"":""complex"",""provenance"":[]}",1,complex,line,3.7,0,0,0,0.0,0.0,0,15.0,0.5,1.0,0,0.0,3
2023-07-24 14:59:03,2023-07-24 15:19:27,0,100,1223,1,2023-07-24 15:19:28,R_5nxTOi1SXLO17e9,33.1669,-87.5064,EN,1,18.021,1,2.0,2,8.443,15.015999999999998,68,64,49,56.465,189.0,1,-3,88.91799999999999,-1,1,90.22200000000001,-3,87.898,15.022,4,4,4,6,6,4,,84.838,2,6,5,4,4,4,Because I honestly don't know if the data is correct or not.,76.665,1,,15.347000000000001,2,7,3,4,1,5,6,39.078,5,4,3,5,5,4,7,7,,43.897,3,4,5,2,5,4,43.92100000000001,4,2,19.31,2,1971,Alabama,3,2,1,,3,,,19,1,1,200.25900000000001,5af09ff00eca060001b1379c,"{""startTime"":1690225593017,""visType"":""line chart"",""complexity"":""complex"",""provenance"":[]}","{""startTime"":1690225678498,""visType"":""line chart"",""complexity"":""complex"",""provenance"":[]}","{""startTime"":1690225298689,""visType"":""line chart"",""complexity"":""complex"",""provenance"":[{""time"":8,""label"":""tour_started""},{""time"":27941,""label"":""tour_next"",""step"":5},{""time"":58415,""label"":""tour_back"",""step"":5},{""time"":78114,""label"":""hovered"",""timeHovered"":2066,""week"":""2021-05-03""},{""time"":81130,""label"":""hovered"",""timeHovered"":1317,""week"":""2021-05-31""},{""time"":84299,""label"":""hovered"",""timeHovered"":1199,""week"":""2021-06-28""},{""time"":85915,""label"":""hovered"",""timeHovered"":1569,""week"":""2021-08-16""},{""time"":91033,""label"":""tour_next"",""step"":5},{""time"":132398,""label"":""started_brush"",""startDate"":""2021-05-06"",""endDate"":""2021-06-05""},{""time"":134939,""label"":""tour_next"",""step"":5},{""time"":148614,""label"":""moved_brush"",""startDate"":""2021-05-07"",""endDate"":""2021-06-05""},{""time"":152731,""label"":""moved_brush"",""startDate"":""2021-05-07"",""endDate"":""2021-07-07""},{""time"":154086,""label"":""tour_next"",""step"":5},{""time"":163205,""label"":""cleared_brush"",""using"":""click""},{""time"":163207,""label"":""cleared_brush"",""using"":""Escape""},{""time"":165676,""label"":""tour_next"",""step"":5},{""time"":176121,""label"":""tour_end"",""step"":5},{""time"":181668,""label"":""hovered"",""timeHovered"":1225,""week"":""2022-01-24""},{""time"":183466,""label"":""hovered"",""timeHovered"":1339,""week"":""2022-01-17""}]}","{""startTime"":1690225577343,""visType"":""line chart"",""complexity"":""complex"",""provenance"":[]}",1,complex,line,3.8,0,0,0,0.0,0.0,0,15.0,0.5,0.5,0,0.0,3
2023-07-24 15:07:46,2023-07-24 15:19:28,0,100,701,1,2023-07-24 15:19:29,R_4H03IfmCeLFsxnr,40.2783,-111.7198,EN,1,6.315,1,3.0,1,7.341,15.017999999999999,83,66,66,30.961,139.961,1,1,43.858000000000004,-3,1,59.03,-3,36.010999999999996,15.019,6,6,6,6,5,6,,30.409000000000002,6,5,6,5,2,5,I don't see any of the particular sources used to construct it,71.415,5,,12.515,2,7,3,4,1,5,6,26.12,3,3,4,3,8,3,10,7,,24.178,5,4,5,1,4,5,47.515,2,1,15.661,1,1979,Utah,6,3,1,,7,,,8,1,2,66.235,5f6837758ab63d4814ea553f,"{""startTime"":1690226035357,""visType"":""line chart"",""complexity"":""complex"",""provenance"":[]}","{""startTime"":1690225934626,""visType"":""line chart"",""complexity"":""complex"",""provenance"":[]}","{""startTime"":1690225741969,""visType"":""line chart"",""complexity"":""complex"",""provenance"":[{""time"":8,""label"":""tour_started""},{""time"":22213,""label"":""hovered"",""timeHovered"":9699,""week"":""2021-12-13""},{""time"":34721,""label"":""hovered"",""timeHovered"":1045,""week"":""2021-12-06""},{""time"":36650,""label"":""hovered"",""timeHovered"":3887,""week"":""2022-01-10""},{""time"":41141,""label"":""hovered"",""timeHovered"":1521,""week"":""2021-12-20""},{""time"":44659,""label"":""hovered"",""timeHovered"":1142,""week"":""2021-11-22""},{""time"":48730,""label"":""tour_next"",""step"":5},{""time"":66029,""label"":""started_brush"",""startDate"":""2021-06-07"",""endDate"":""2021-07-03""},{""time"":69542,""label"":""started_brush"",""startDate"":""2021-09-14"",""endDate"":""2022-02-13""},{""time"":71180,""label"":""tour_next"",""step"":5},{""time"":83838,""label"":""moved_brush"",""startDate"":""2021-05-26"",""endDate"":""2021-10-25""},{""time"":85091,""label"":""tour_next"",""step"":5},{""time"":98295,""label"":""cleared_brush"",""using"":""click""},{""time"":100769,""label"":""tour_next"",""step"":5},{""time"":112448,""label"":""tour_end"",""step"":5},{""time"":120503,""label"":""started_brush"",""startDate"":""2021-08-08"",""endDate"":""2021-08-27""},{""time"":121133,""label"":""cleared_brush"",""using"":""click""},{""time"":127170,""label"":""started_brush"",""startDate"":""2021-06-07"",""endDate"":""2021-10-11""}]}","{""startTime"":1690225919057,""visType"":""line chart"",""complexity"":""complex"",""provenance"":[]}",1,complex,line,4.0,0,0,0,0.0,0.0,0,15.0,1.0,0.5,0,0.0,3
2023-07-24 15:09:39,2023-07-24 15:19:32,0,100,593,1,2023-07-24 15:19:32,R_1IQbwLaGhnF8aR5,42.2299,-87.8426,EN,1,4.2139999999999995,2,,2,3.326,15.027999999999999,68,100,65,31.345,51.141000000000005,1,1,39.708,1,1,57.724,-3,64.844,15.020999999999999,5,4,4,6,6,5,,59.305,4,7,6,4,3,4,"The data in the visualization was noted to be from the CDC, which I don't trust on principle as a national organization.",80.60600000000001,4,,4.416,2,7,3,4,1,5,6,10.99,2,2,4,4,3,3,4,4,,26.109,3,3,4,2,4,3,23.079,6,2,8.111,1,1997,Illinois,2,1,2,,4,,,6,2,2,55.824,6294584c8601739c2c920cf6,"{""startTime"":1690225976226,""visType"":""line chart"",""complexity"":""complex"",""provenance"":[]}","{""startTime"":1690226036964,""visType"":""line chart"",""complexity"":""complex"",""provenance"":[]}","{""startTime"":1690225842767,""visType"":""line chart"",""complexity"":""complex"",""provenance"":[{""time"":14,""label"":""tour_started""},{""time"":8193,""label"":""tour_next"",""step"":5},{""time"":21136,""label"":""started_brush"",""startDate"":""2021-07-09"",""endDate"":""2021-08-06""},{""time"":23952,""label"":""started_brush"",""startDate"":""2021-11-18"",""endDate"":""2022-02-11""},{""time"":24649,""label"":""cleared_brush"",""using"":""click""},{""time"":26650,""label"":""started_brush"",""startDate"":""2021-10-06"",""endDate"":""2021-10-16""},{""time"":27621,""label"":""moved_brush"",""startDate"":""2021-10-06"",""endDate"":""2021-11-16""},{""time"":27944,""label"":""moved_brush"",""startDate"":""2021-10-06"",""endDate"":""2021-11-16""},{""time"":29681,""label"":""started_brush"",""startDate"":""2021-08-01"",""endDate"":""2021-11-01""},{""time"":30473,""label"":""tour_next"",""step"":5},{""time"":37512,""label"":""moved_brush"",""startDate"":""2021-08-02"",""endDate"":""2021-11-02""},{""time"":38181,""label"":""tour_next"",""step"":5},{""time"":45702,""label"":""cleared_brush"",""using"":""click""},{""time"":46503,""label"":""tour_next"",""step"":5},{""time"":48947,""label"":""tour_end"",""step"":5}]}","{""startTime"":1690225959643,""visType"":""line chart"",""complexity"":""complex"",""provenance"":[{""label"":""window_blurred"",""time"":5751},{""label"":""window_focused"",""time"":7905}]}",1,complex,line,3.2,0,0,0,0.0,0.0,0,5.751,1.0,1.0,0,0.0,3
2023-07-24 15:15:28,2023-07-24 15:20:12,0,100,283,1,2023-07-24 15:20:12,R_6s7RibFU8iL7MGt,40.3909,-74.1153,EN,1,15.722000000000001,1,2.0,1,2.5669999999999997,15.011,100,100,23,8.472000000000001,21.096,1,-3,8.984,1,1,6.155,-3,3.924,15.019,7,7,7,7,7,7,,10.439,7,7,7,7,7,7,"Scientific data does not lie. If this information was actually collected and organized accordingly, I have no reason not to trust it.",38.260999999999996,4,,3.802,2,7,3,4,1,5,6,14.588,1,1,1,1,1,1,11,10,,10.73,4,4,5,2,4,5,14.994000000000002,3,1,6.28,2,1991,New York,7,1,1,,7,,,10,4,1,46.788999999999994,61281debe85082cc937dd9ae,"{""startTime"":1690226227818,""visType"":""bar chart"",""complexity"":""complex"",""provenance"":[]}","{""startTime"":1690226239413,""visType"":""bar chart"",""complexity"":""complex"",""provenance"":[]}","{""startTime"":1690226183311,""visType"":""bar chart"",""complexity"":""complex"",""provenance"":[{""time"":165,""label"":""tour_started""},{""time"":4382,""label"":""tour_next"",""step"":5},{""time"":11543,""label"":""started_brush"",""startDate"":""2021-09-02"",""endDate"":""2021-12-19""},{""time"":12390,""label"":""tour_next"",""step"":5},{""time"":14326,""label"":""moved_brush"",""startDate"":""2021-04-05"",""endDate"":""2021-07-22""},{""time"":14917,""label"":""tour_next"",""step"":5},{""time"":16869,""label"":""cleared_brush"",""using"":""Click""},{""time"":16869,""label"":""cleared_brush"",""using"":""Escape""},{""time"":17804,""label"":""tour_next"",""step"":5},{""time"":19102,""label"":""tour_end"",""step"":5}]}","{""startTime"":1690226211089,""visType"":""bar chart"",""complexity"":""complex"",""provenance"":[]}",1,complex,bar,4.0,0,0,0,0.0,0.0,0,15.0,0.5,1.0,0,0.0,3
2023-07-24 15:07:42,2023-07-24 15:20:28,0,100,766,1,2023-07-24 15:20:29,R_3JI9MFuS9OmpARV,40.8124,-82.9675,EN,1,15.168,1,3.0,2,11.745,15.114,93,76,37,33.325,88.272,-2,1,77.53399999999999,-2,1,70.024,1,64.206,15.117,4,2,5,5,6,5,,52.483999999999995,5,6,6,5,5,7,"the question said ""assuming you trust this data"" so I was assuming that I trusted the data and that the visualization was a good representation of the data and seemed to make sense to me in a way that I could understand.",61.86600000000001,4,,8.705,2,7,3,4,1,5,6,31.95,1,1,1,3,4,3,10,8,,32.184,4,5,4,2,5,5,26.576,1,1,16.778,2,1981,Ohio,3,2,1,,9,,Bucyrus,3,3,1,76.493,5d3130288e458600186e63c7,"{""startTime"":1690225930298,""visType"":""line chart"",""complexity"":""moderate"",""provenance"":[]}","{""startTime"":1690225983310,""visType"":""line chart"",""complexity"":""moderate"",""provenance"":[]}","{""startTime"":1690225754554,""visType"":""line chart"",""complexity"":""moderate"",""provenance"":[{""time"":4,""label"":""tour_started""},{""time"":2297,""label"":""hovered"",""timeHovered"":1683,""week"":""2021-07-26""},{""time"":8012,""label"":""hovered"",""timeHovered"":1066,""week"":""2021-12-27""},{""time"":10696,""label"":""hovered"",""timeHovered"":4513,""week"":""2021-11-08""},{""time"":17142,""label"":""hovered"",""timeHovered"":1416,""week"":""2021-08-16""},{""time"":37765,""label"":""tour_next"",""step"":2},{""time"":43110,""label"":""tour_end"",""step"":2},{""time"":52771,""label"":""hovered"",""timeHovered"":1567,""week"":""2022-01-10""},{""time"":56088,""label"":""hovered"",""timeHovered"":1386,""week"":""2021-11-29""},{""time"":61011,""label"":""hovered"",""timeHovered"":2184,""week"":""2022-01-03""},{""time"":64010,""label"":""hovered"",""timeHovered"":1356,""week"":""2021-08-23""},{""time"":66591,""label"":""hovered"",""timeHovered"":1603,""week"":""2022-01-17""},{""time"":81771,""label"":""hovered"",""timeHovered"":1496,""week"":""2022-01-17""}]}","{""startTime"":1690225914250,""visType"":""line chart"",""complexity"":""moderate"",""provenance"":[{""time"":9933,""label"":""hovered"",""timeHovered"":1115,""week"":""2022-01-03""},{""time"":11850,""label"":""hovered"",""timeHovered"":1213,""week"":""2022-01-10""},{""time"":14938,""label"":""hovered"",""timeHovered"":1011,""week"":""2022-01-10""}]}",1,moderate,line,4.2,0,3,3,3.339,1.113,5005,15.0,0.5,0.5,1,0.5,2
2023-07-24 14:55:03,2023-07-24 15:20:29,0,100,1526,1,2023-07-24 15:20:29,R_SPi6mm7KZbFv585,32.2079,-95.3948,EN,1,63.495,1,2.0,1,16.17,15.007,58,82,45,114.21600000000001,158.917,1,1,114.822,1,1,85.385,-3,49.581,15.008,4,2,4,5,1,5,"""Click to write the question"" instructions were confusing.",127.165,6,6,6,2,5,5,Reports are always skewed in some way and I would need more proof of the data.,347.37300000000005,1,,12.054,2,7,3,4,1,5,6,46.976000000000006,2,2,5,3,1,4,9,7,,48.188,4,3,4,2,4,3,55.036,2,3,35.355,2,1989,Texas,4,2,1,,7,,,5,4,2,136.179,60ef6073d7d6db28220a84ba,"{""startTime"":1690225765032,""visType"":""line chart"",""complexity"":""complex"",""provenance"":[]}","{""startTime"":1690225359824,""visType"":""line chart"",""complexity"":""complex"",""provenance"":[{""time"":2569,""label"":""started_brush"",""startDate"":""2021-06-28"",""endDate"":""2021-10-01""}]}","{""startTime"":1690225134782,""visType"":""line chart"",""complexity"":""complex"",""provenance"":[{""time"":9,""label"":""tour_started""},{""time"":19091,""label"":""hovered"",""timeHovered"":3686,""week"":""2021-12-13""},{""time"":33589,""label"":""hovered"",""timeHovered"":1267,""week"":""2021-11-29""},{""time"":36926,""label"":""hovered"",""timeHovered"":1434,""week"":""2022-01-24""},{""time"":44083,""label"":""hovered"",""timeHovered"":2001,""week"":""2022-01-10""},{""time"":47691,""label"":""tour_next"",""step"":5},{""time"":76863,""label"":""started_brush"",""startDate"":""2021-07-24"",""endDate"":""2021-07-26""},{""time"":79703,""label"":""started_brush"",""startDate"":""2021-08-08"",""endDate"":""2021-12-03""},{""time"":88732,""label"":""started_brush"",""startDate"":""2021-05-12"",""endDate"":""2022-02-13""},{""time"":96567,""label"":""tour_next"",""step"":5},{""time"":111776,""label"":""moved_brush"",""startDate"":""2021-04-11"",""endDate"":""2022-01-12""},{""time"":113843,""label"":""moved_brush"",""startDate"":""2021-04-11"",""endDate"":""2022-01-12""},{""time"":115705,""label"":""moved_brush"",""startDate"":""2021-04-23"",""endDate"":""2022-01-24""},{""time"":116619,""label"":""tour_next"",""step"":5},{""time"":129389,""label"":""cleared_brush"",""using"":""click""},{""time"":132663,""label"":""tour_next"",""step"":5},{""time"":141827,""label"":""tour_end"",""step"":5},{""time"":149733,""label"":""started_brush"",""startDate"":""2021-06-25"",""endDate"":""2022-02-13""},{""time"":155972,""label"":""moved_brush"",""startDate"":""2021-06-25"",""endDate"":""2022-02-13""}]}","{""startTime"":1690225344316,""visType"":""line chart"",""complexity"":""complex"",""provenance"":[]}",1,complex,line,3.3,0,0,0,0.0,0.0,0,15.0,1.0,1.0,0,0.0,3
