State,State_short,Max_Week_Day,Week,Year,New_Case,New_Death,Share_Vaccination,New_Case_per_100,New_Death_per_100,Index3
Alabama,AL,28/06/2021,26,2021,1683,23,40.2,0.01683,0.00023,14
Utah,UT,28/06/2021,26,2021,2729,24,48.9,0.02729,0.00024,14
North Carolina,NC,28/06/2021,26,2021,2993,26,48.9,0.02993,0.00026,14
Mississippi,MS,28/06/2021,26,2021,1218,27,36.3,0.01218,0.00027,14
Nevada,NV,28/06/2021,26,2021,3180,30,50,0.0318,0.0003,14
Virginia,VA,28/06/2021,26,2021,1234,31,59.4,0.01234,0.00031,14
Minnesota,MN,28/06/2021,26,2021,620,32,57.2,0.0062,0.00032,14
Louisiana,LA,28/06/2021,26,2021,3229,34,38.7,0.03229,0.00034,14
Wisconsin,WI,28/06/2021,26,2021,609,35,53.9,0.00609,0.00035,14
New Jersey,NJ,28/06/2021,26,2021,1433,38,63.2,0.01433,0.00038,14
Michigan,MI,28/06/2021,26,2021,1280,40,51.6,0.0128,0.0004,14
Indiana,IN,28/06/2021,26,2021,2082,40,45.4,0.02082,0.0004,14
Washington,WA,28/06/2021,26,2021,2485,42,61.6,0.02485,0.00042,14
Colorado,CO,28/06/2021,26,2021,2743,44,58.2,0.02743,0.00044,14
Georgia,GA,28/06/2021,26,2021,2804,53,43.7,0.02804,0.00053,14
Illinois,IL,28/06/2021,26,2021,2176,58,59.8,0.02176,0.00058,14
Arizona,AZ,28/06/2021,26,2021,3807,61,50.7,0.03807,0.00061,14
Pennsylvania,PA,28/06/2021,26,2021,1135,62,63.1,0.01135,0.00062,14
Ohio,OH,28/06/2021,26,2021,1743,63,48.4,0.01743,0.00063,14
Missouri,MO,28/06/2021,26,2021,6550,83,45.3,0.0655,0.00083,14
Texas,TX,28/06/2021,26,2021,10030,84,48.5,0.1003,0.00084,14
California,CA,26/07/2021,30,2021,57654,194,64.8,0.57654,0.00194,18
Florida,FL,28/06/2021,26,2021,17913,206,54,0.17913,0.00206,14
Vermont,VT,05/07/2021,27,2021,41,0,74.4,0.00041,0,15
Rhode Island,RI,05/07/2021,27,2021,164,0,65.3,0.00164,0,15
Delaware,DE,05/07/2021,27,2021,170,0,58.9,0.0017,0,15
Connecticut,CT,05/07/2021,27,2021,473,0,67.8,0.00473,0,15
Nebraska,NE,05/07/2021,27,2021,488,0,52.1,0.00488,0,15
South Dakota,SD,05/07/2021,27,2021,93,1,51.1,0.00093,0.00001,15
Maine,ME,05/07/2021,27,2021,141,2,67.1,0.00141,0.00002,15
Alaska,AK,05/07/2021,27,2021,327,2,50.3,0.00327,0.00002,15
New Hampshire,NH,05/07/2021,27,2021,156,3,63.4,0.00156,0.00003,15
Hawaii,HI,05/07/2021,27,2021,382,3,70.3,0.00382,0.00003,15
Iowa,IA,05/07/2021,27,2021,601,3,51.9,0.00601,0.00003,15
North Dakota,ND,05/07/2021,27,2021,113,4,44.3,0.00113,0.00004,15
Wyoming,WY,05/07/2021,27,2021,529,4,40.3,0.00529,0.00004,15
Montana,MT,05/07/2021,27,2021,377,7,48.2,0.00377,0.00007,15
Idaho,ID,05/07/2021,27,2021,694,7,40,0.00694,0.00007,15
West Virginia,WV,05/07/2021,27,2021,337,9,45.6,0.00337,0.00009,15
Maryland,MD,05/07/2021,27,2021,572,9,62.8,0.00572,0.00009,15
New Mexico,NM,05/07/2021,27,2021,586,10,63.7,0.00586,0.0001,15
Oklahoma,OK,05/07/2021,27,2021,2478,10,45.5,0.02478,0.0001,15
Minnesota,MN,05/07/2021,27,2021,699,12,57.5,0.00699,0.00012,15
Massachusetts,MA,05/07/2021,27,2021,730,12,71.1,0.0073,0.00012,15
Oregon,OR,05/07/2021,27,2021,1246,12,59.3,0.01246,0.00012,15
New York,NY,05/07/2021,27,2021,1397,14,60.9,0.01397,0.00014,15
Utah,UT,05/07/2021,27,2021,2991,16,49.5,0.02991,0.00016,15
Kansas,KS,05/07/2021,27,2021,1933,19,49.8,0.01933,0.00019,15
South Carolina,SC,05/07/2021,27,2021,1822,20,44.9,0.01822,0.0002,15
Nevada,NV,05/07/2021,27,2021,3530,25,50.8,0.0353,0.00025,15
Louisiana,LA,05/07/2021,27,2021,5292,25,39.1,0.05292,0.00025,15
Virginia,VA,05/07/2021,27,2021,1564,26,59.8,0.01564,0.00026,15
Texas,TX,05/07/2021,27,2021,12373,26,49,0.12373,0.00026,15
Tennessee,TN,05/07/2021,27,2021,2688,27,42.8,0.02688,0.00027,15
New Jersey,NJ,05/07/2021,27,2021,1675,29,63.8,0.01675,0.00029,15
North Carolina,NC,05/07/2021,27,2021,3985,29,49.3,0.03985,0.00029,15
Kentucky,KY,05/07/2021,27,2021,1777,30,50.1,0.01777,0.0003,15
Colorado,CO,05/07/2021,27,2021,2677,30,58.7,0.02677,0.0003,15
Alabama,AL,05/07/2021,27,2021,2711,35,40.6,0.02711,0.00035,15
Arkansas,AR,05/07/2021,27,2021,5138,35,42.8,0.05138,0.00035,15
Ohio,OH,05/07/2021,27,2021,1747,36,48.7,0.01747,0.00036,15
Pennsylvania,PA,05/07/2021,27,2021,1253,40,63.6,0.01253,0.0004,15
Michigan,MI,05/07/2021,27,2021,1553,40,51.9,0.01553,0.0004,15
Indiana,IN,05/07/2021,27,2021,2374,43,45.7,0.02374,0.00043,15
Mississippi,MS,05/07/2021,27,2021,1786,44,37.1,0.01786,0.00044,15
Georgia,GA,05/07/2021,27,2021,4116,44,44,0.04116,0.00044,15
Wisconsin,WI,05/07/2021,27,2021,808,45,54.3,0.00808,0.00045,15
Missouri,MO,05/07/2021,27,2021,10066,47,45.8,0.10066,0.00047,15
Washington,WA,05/07/2021,27,2021,2965,54,62.3,0.02965,0.00054,15
Arizona,AZ,05/07/2021,27,2021,4118,54,51.2,0.04118,0.00054,15
Illinois,IL,05/07/2021,27,2021,3170,60,60.2,0.0317,0.0006,15
California,CA,02/08/2021,31,2021,89637,341,65.8,0.89637,0.00341,19
Florida,FL,05/07/2021,27,2021,28493,238,54.7,0.28493,0.00238,15
South Dakota,SD,12/07/2021,28,2021,160,1,51.5,0.0016,0.00001,16
Vermont,VT,12/07/2021,28,2021,73,2,74.8,0.00073,0.00002,16
Delaware,DE,12/07/2021,28,2021,302,2,59.4,0.00302,0.00002,16
Hawaii,HI,12/07/2021,28,2021,643,2,70.7,0.00643,0.00002,16
Alaska,AK,12/07/2021,28,2021,755,2,50.7,0.00755,0.00002,16
Connecticut,CT,12/07/2021,28,2021,818,3,68.4,0.00818,0.00003,16
North Dakota,ND,12/07/2021,28,2021,155,5,44.6,0.00155,0.00005,16
New Hampshire,NH,12/07/2021,28,2021,198,6,63.8,0.00198,0.00006,16
Rhode Island,RI,12/07/2021,28,2021,258,7,65.8,0.00258,0.00007,16
Idaho,ID,12/07/2021,28,2021,1044,8,40.3,0.01044,0.00008,16
Wyoming,WY,12/07/2021,28,2021,561,9,40.7,0.00561,0.00009,16
Iowa,IA,12/07/2021,28,2021,1120,9,52.3,0.0112,0.00009,16
Massachusetts,MA,12/07/2021,28,2021,1587,10,71.6,0.01587,0.0001,16
New York,NY,12/07/2021,28,2021,2283,10,61.6,0.02283,0.0001,16
West Virginia,WV,12/07/2021,28,2021,496,11,45.7,0.00496,0.00011,16
Minnesota,MN,12/07/2021,28,2021,1251,14,57.9,0.01251,0.00014,16
Maryland,MD,12/07/2021,28,2021,924,15,63.3,0.00924,0.00015,16
Nebraska,NE,12/07/2021,28,2021,727,16,52.6,0.00727,0.00016,16
Montana,MT,12/07/2021,28,2021,421,18,48.5,0.00421,0.00018,16
Kansas,KS,12/07/2021,28,2021,2990,18,50.3,0.0299,0.00018,16
Utah,UT,12/07/2021,28,2021,3748,19,50.7,0.03748,0.00019,16
Maine,ME,12/07/2021,28,2021,271,20,67.4,0.00271,0.0002,16
South Carolina,SC,12/07/2021,28,2021,3245,21,45.3,0.03245,0.00021,16
New Mexico,NM,12/07/2021,28,2021,963,25,64.2,0.00963,0.00025,16
Oklahoma,OK,12/07/2021,28,2021,4446,26,46.1,0.04446,0.00026,16
Wisconsin,WI,12/07/2021,28,2021,1251,27,54.6,0.01251,0.00027,16
Oregon,OR,12/07/2021,28,2021,1855,27,59.7,0.01855,0.00027,16
Kentucky,KY,12/07/2021,28,2021,3235,29,50.6,0.03235,0.00029,16
Indiana,IN,12/07/2021,28,2021,3257,30,46.1,0.03257,0.0003,16
Michigan,MI,12/07/2021,28,2021,2222,31,52.3,0.02222,0.00031,16
Virginia,VA,12/07/2021,28,2021,2820,33,60.4,0.0282,0.00033,16
North Carolina,NC,12/07/2021,28,2021,6763,33,49.8,0.06763,0.00033,16
Colorado,CO,12/07/2021,28,2021,3254,34,59.1,0.03254,0.00034,16
New Jersey,NJ,12/07/2021,28,2021,2715,35,64.4,0.02715,0.00035,16
Tennessee,TN,12/07/2021,28,2021,4312,35,43.3,0.04312,0.00035,16
Nevada,NV,12/07/2021,28,2021,5156,36,51.6,0.05156,0.00036,16
Alabama,AL,12/07/2021,28,2021,5141,39,41.1,0.05141,0.00039,16
Washington,WA,12/07/2021,28,2021,5114,44,62.8,0.05114,0.00044,16
Pennsylvania,PA,12/07/2021,28,2021,2211,45,64.2,0.02211,0.00045,16
Arkansas,AR,12/07/2021,28,2021,7299,47,43.8,0.07299,0.00047,16
Mississippi,MS,12/07/2021,28,2021,3689,48,37.7,0.03689,0.00048,16
Louisiana,LA,12/07/2021,28,2021,8918,49,39.7,0.08918,0.00049,16
Ohio,OH,12/07/2021,28,2021,2772,57,49,0.02772,0.00057,16
Illinois,IL,12/07/2021,28,2021,4858,63,60.9,0.04858,0.00063,16
Georgia,GA,12/07/2021,28,2021,7089,69,44.4,0.07089,0.00069,16
Arizona,AZ,12/07/2021,28,2021,6632,85,51.7,0.06632,0.00085,16
Missouri,MO,12/07/2021,28,2021,13691,87,46.7,0.13691,0.00087,16
Texas,TX,12/07/2021,28,2021,20383,121,49.6,0.20383,0.00121,16
California,CA,09/08/2021,32,2021,82274,0,66.7,0.82274,0,20
Florida,FL,12/07/2021,28,2021,52521,325,55.4,0.52521,0.00325,16
Vermont,VT,19/07/2021,29,2021,128,0,75.2,0.00128,0,17
Nebraska,NE,19/07/2021,29,2021,1059,0,53.2,0.01059,0,17
South Dakota,SD,19/07/2021,29,2021,216,1,52.1,0.00216,0.00001,17
North Dakota,ND,19/07/2021,29,2021,218,1,45,0.00218,0.00001,17
Delaware,DE,19/07/2021,29,2021,370,1,60,0.0037,0.00001,17
Rhode Island,RI,19/07/2021,29,2021,472,2,66.4,0.00472,0.00002,17
Alaska,AK,19/07/2021,29,2021,1330,3,51,0.0133,0.00003,17
New Hampshire,NH,19/07/2021,29,2021,270,4,64.2,0.0027,0.00004,17
Montana,MT,19/07/2021,29,2021,616,4,48.9,0.00616,0.00004,17
Hawaii,HI,19/07/2021,29,2021,1164,4,70.9,0.01164,0.00004,17
Connecticut,CT,19/07/2021,29,2021,1423,4,69.1,0.01423,0.00004,17
Wyoming,WY,19/07/2021,29,2021,733,6,41.1,0.00733,0.00006,17
New York,NY,19/07/2021,29,2021,4074,9,62.3,0.04074,0.00009,17
Idaho,ID,19/07/2021,29,2021,1503,11,40.7,0.01503,0.00011,17
Iowa,IA,19/07/2021,29,2021,1612,12,52.7,0.01612,0.00012,17
Maine,ME,19/07/2021,29,2021,448,15,67.9,0.00448,0.00015,17
Minnesota,MN,19/07/2021,29,2021,1917,15,58.3,0.01917,0.00015,17
Utah,UT,19/07/2021,29,2021,4416,15,51.3,0.04416,0.00015,17
Oregon,OR,19/07/2021,29,2021,2947,16,60.1,0.02947,0.00016,17
West Virginia,WV,19/07/2021,29,2021,823,17,45.9,0.00823,0.00017,17
Maryland,MD,19/07/2021,29,2021,1612,17,64,0.01612,0.00017,17
Indiana,IN,19/07/2021,29,2021,4483,17,46.6,0.04483,0.00017,17
New Mexico,NM,19/07/2021,29,2021,1383,18,64.7,0.01383,0.00018,17
Virginia,VA,19/07/2021,29,2021,4353,24,61,0.04353,0.00024,17
Massachusetts,MA,19/07/2021,29,2021,3076,27,72.1,0.03076,0.00027,17
South Carolina,SC,19/07/2021,29,2021,5648,27,45.9,0.05648,0.00027,17
Ohio,OH,19/07/2021,29,2021,4559,30,49.4,0.04559,0.0003,17
Pennsylvania,PA,19/07/2021,29,2021,3535,33,64.8,0.03535,0.00033,17
Michigan,MI,19/07/2021,29,2021,3628,33,52.7,0.03628,0.00033,17
Kentucky,KY,19/07/2021,29,2021,5540,33,51.2,0.0554,0.00033,17
Wisconsin,WI,19/07/2021,29,2021,2430,35,55.1,0.0243,0.00035,17
Colorado,CO,19/07/2021,29,2021,4204,36,59.7,0.04204,0.00036,17
Oklahoma,OK,19/07/2021,29,2021,7526,36,46.9,0.07526,0.00036,17
New Jersey,NJ,19/07/2021,29,2021,4613,37,65.1,0.04613,0.00037,17
Washington,WA,19/07/2021,29,2021,6754,39,63.3,0.06754,0.00039,17
Tennessee,TN,19/07/2021,29,2021,7896,41,43.9,0.07896,0.00041,17
Kansas,KS,19/07/2021,29,2021,4111,43,52.4,0.04111,0.00043,17
Illinois,IL,19/07/2021,29,2021,8341,45,61.5,0.08341,0.00045,17
North Carolina,NC,19/07/2021,29,2021,11309,50,50.4,0.11309,0.0005,17
Arkansas,AR,19/07/2021,29,2021,10898,51,45.2,0.10898,0.00051,17
Arizona,AZ,19/07/2021,29,2021,8392,56,52.3,0.08392,0.00056,17
Georgia,GA,19/07/2021,29,2021,12670,59,45.1,0.1267,0.00059,17
Alabama,AL,19/07/2021,29,2021,10212,60,41.8,0.10212,0.0006,17
Nevada,NV,19/07/2021,29,2021,6058,64,52.6,0.06058,0.00064,17
Louisiana,LA,19/07/2021,29,2021,18100,72,40.7,0.181,0.00072,17
Mississippi,MS,19/07/2021,29,2021,7332,79,38.6,0.07332,0.00079,17
Missouri,MO,19/07/2021,29,2021,16744,83,47.6,0.16744,0.00083,17
California,CA,16/08/2021,33,2021,99954,447,67.7,0.99954,0.00447,21
Texas,TX,19/07/2021,29,2021,34437,190,50.4,0.34437,0.0019,17
Florida,FL,19/07/2021,29,2021,84635,505,56.3,0.84635,0.00505,17
Vermont,VT,26/07/2021,30,2021,209,0,75.5,0.00209,0,18
North Dakota,ND,26/07/2021,30,2021,437,1,45.5,0.00437,0.00001,18
Rhode Island,RI,26/07/2021,30,2021,903,1,67.4,0.00903,0.00001,18
South Dakota,SD,26/07/2021,30,2021,313,2,52.8,0.00313,0.00002,18
New Hampshire,NH,26/07/2021,30,2021,570,2,64.7,0.0057,0.00002,18
Maine,ME,26/07/2021,30,2021,606,3,68.4,0.00606,0.00003,18
Nebraska,NE,26/07/2021,30,2021,1654,3,53.9,0.01654,0.00003,18
Alaska,AK,26/07/2021,30,2021,1590,5,51.5,0.0159,0.00005,18
Connecticut,CT,26/07/2021,30,2021,2516,7,69.9,0.02516,0.00007,18
Wyoming,WY,26/07/2021,30,2021,922,10,41.7,0.00922,0.0001,18
Montana,MT,26/07/2021,30,2021,1149,10,49.5,0.01149,0.0001,18
Hawaii,HI,26/07/2021,30,2021,1902,10,71.4,0.01902,0.0001,18
West Virginia,WV,26/07/2021,30,2021,1401,11,46,0.01401,0.00011,18
New Mexico,NM,26/07/2021,30,2021,2077,13,65.5,0.02077,0.00013,18
Iowa,IA,26/07/2021,30,2021,2739,13,53.3,0.02739,0.00013,18
Idaho,ID,26/07/2021,30,2021,2296,15,41.2,0.02296,0.00015,18
Maryland,MD,26/07/2021,30,2021,2905,18,64.7,0.02905,0.00018,18
Kansas,KS,26/07/2021,30,2021,5738,18,53.3,0.05738,0.00018,18
Minnesota,MN,26/07/2021,30,2021,3381,19,58.9,0.03381,0.00019,18
New York,NY,26/07/2021,30,2021,6986,19,63.1,0.06986,0.00019,18
Oregon,OR,26/07/2021,30,2021,5239,23,60.7,0.05239,0.00023,18
Ohio,OH,26/07/2021,30,2021,7668,25,49.9,0.07668,0.00025,18
Utah,UT,26/07/2021,30,2021,5663,27,52.1,0.05663,0.00027,18
Virginia,VA,26/07/2021,30,2021,7141,27,61.7,0.07141,0.00027,18
Pennsylvania,PA,26/07/2021,30,2021,5965,29,65.5,0.05965,0.00029,18
New Jersey,NJ,26/07/2021,30,2021,6237,29,66,0.06237,0.00029,18
South Carolina,SC,26/07/2021,30,2021,11524,33,46.8,0.11524,0.00033,18
Massachusetts,MA,26/07/2021,30,2021,4878,34,72.6,0.04878,0.00034,18
Colorado,CO,26/07/2021,30,2021,5759,34,60.3,0.05759,0.00034,18
Michigan,MI,26/07/2021,30,2021,5131,38,53.1,0.05131,0.00038,18
Oklahoma,OK,26/07/2021,30,2021,10843,41,47.9,0.10843,0.00041,18
Washington,WA,26/07/2021,30,2021,6694,42,64,0.06694,0.00042,18
Wisconsin,WI,26/07/2021,30,2021,5496,47,55.6,0.05496,0.00047,18
Indiana,IN,26/07/2021,30,2021,7149,48,47.2,0.07149,0.00048,18
Illinois,IL,26/07/2021,30,2021,12254,49,62.4,0.12254,0.00049,18
Kentucky,KY,26/07/2021,30,2021,9104,64,52.1,0.09104,0.00064,18
Tennessee,TN,26/07/2021,30,2021,14602,64,44.8,0.14602,0.00064,18
Georgia,GA,26/07/2021,30,2021,23536,65,46.3,0.23536,0.00065,18
Arizona,AZ,26/07/2021,30,2021,11575,76,53.1,0.11575,0.00076,18
North Carolina,NC,26/07/2021,30,2021,19922,86,51.2,0.19922,0.00086,18
Nevada,NV,26/07/2021,30,2021,7401,91,53.6,0.07401,0.00091,18
Arkansas,AR,26/07/2021,30,2021,12124,93,46.8,0.12124,0.00093,18
Mississippi,MS,26/07/2021,30,2021,11247,95,39.8,0.11247,0.00095,18
Louisiana,LA,26/07/2021,30,2021,30008,104,42.4,0.30008,0.00104,18
Alabama,AL,26/07/2021,30,2021,16607,107,43.2,0.16607,0.00107,18
Missouri,MO,26/07/2021,30,2021,18391,110,48.9,0.18391,0.0011,18
Delaware,DE,26/07/2021,30,2021,651,135,60.7,0.00651,0.00135,18
California,CA,23/08/2021,34,2021,93455,554,68.6,0.93455,0.00554,22
Texas,TX,26/07/2021,30,2021,61931,255,51.7,0.61931,0.00255,18
Florida,FL,26/07/2021,30,2021,121520,920,57.7,1.2152,0.0092,18
Maine,ME,02/08/2021,31,2021,903,1,69.1,0.00903,0.00001,19
Vermont,VT,02/08/2021,31,2021,419,2,76,0.00419,0.00002,19
New Hampshire,NH,02/08/2021,31,2021,1047,2,65.3,0.01047,0.00002,19
Delaware,DE,02/08/2021,31,2021,1103,2,61.5,0.01103,0.00002,19
North Dakota,ND,02/08/2021,31,2021,652,3,46.1,0.00652,0.00003,19
Connecticut,CT,02/08/2021,31,2021,3603,3,70.7,0.03603,0.00003,19
Rhode Island,RI,02/08/2021,31,2021,1404,4,68.3,0.01404,0.00004,19
Hawaii,HI,02/08/2021,31,2021,3334,5,72,0.03334,0.00005,19
South Dakota,SD,02/08/2021,31,2021,586,7,53.6,0.00586,0.00007,19
Alaska,AK,02/08/2021,31,2021,1995,8,52.1,0.01995,0.00008,19
Wyoming,WY,02/08/2021,31,2021,1405,10,42.3,0.01405,0.0001,19
Nebraska,NE,02/08/2021,31,2021,2354,10,54.8,0.02354,0.0001,19
Iowa,IA,02/08/2021,31,2021,4282,10,54,0.04282,0.0001,19
Wisconsin,WI,02/08/2021,31,2021,8196,11,56.3,0.08196,0.00011,19
Massachusetts,MA,02/08/2021,31,2021,6797,14,73.3,0.06797,0.00014,19
New Mexico,NM,02/08/2021,31,2021,3454,16,66.4,0.03454,0.00016,19
Montana,MT,02/08/2021,31,2021,1557,17,50.1,0.01557,0.00017,19
West Virginia,WV,02/08/2021,31,2021,2270,20,46.3,0.0227,0.0002,19
Idaho,ID,02/08/2021,31,2021,3631,20,41.7,0.03631,0.0002,19
Michigan,MI,02/08/2021,31,2021,5203,21,53.7,0.05203,0.00021,19
New York,NY,02/08/2021,31,2021,11104,24,64.1,0.11104,0.00024,19
Minnesota,MN,02/08/2021,31,2021,5252,25,59.6,0.05252,0.00025,19
Maryland,MD,02/08/2021,31,2021,4568,26,65.6,0.04568,0.00026,19
Oregon,OR,02/08/2021,31,2021,7531,34,61.3,0.07531,0.00034,19
Colorado,CO,02/08/2021,31,2021,6915,36,61,0.06915,0.00036,19
Virginia,VA,02/08/2021,31,2021,11124,37,62.5,0.11124,0.00037,19
Utah,UT,02/08/2021,31,2021,5936,41,53.1,0.05936,0.00041,19
New Jersey,NJ,02/08/2021,31,2021,8700,43,66.9,0.087,0.00043,19
Kansas,KS,02/08/2021,31,2021,6916,48,54.3,0.06916,0.00048,19
Washington,WA,02/08/2021,31,2021,16685,48,64.7,0.16685,0.00048,19
Pennsylvania,PA,02/08/2021,31,2021,9975,50,66.4,0.09975,0.0005,19
Indiana,IN,02/08/2021,31,2021,10743,53,47.9,0.10743,0.00053,19
South Carolina,SC,02/08/2021,31,2021,18479,54,47.8,0.18479,0.00054,19
Oklahoma,OK,02/08/2021,31,2021,13648,60,49.2,0.13648,0.0006,19
Ohio,OH,02/08/2021,31,2021,11640,64,50.5,0.1164,0.00064,19
Illinois,IL,02/08/2021,31,2021,17492,81,63.2,0.17492,0.00081,19
Kentucky,KY,02/08/2021,31,2021,14086,89,53.4,0.14086,0.00089,19
Mississippi,MS,02/08/2021,31,2021,15924,90,41.6,0.15924,0.0009,19
Tennessee,TN,02/08/2021,31,2021,21848,95,45.8,0.21848,0.00095,19
Nevada,NV,02/08/2021,31,2021,7333,102,54.8,0.07333,0.00102,19
North Carolina,NC,02/08/2021,31,2021,27419,128,52.2,0.27419,0.00128,19
Georgia,GA,02/08/2021,31,2021,32507,128,47.2,0.32507,0.00128,19
Arizona,AZ,02/08/2021,31,2021,16180,130,53.9,0.1618,0.0013,19
Arkansas,AR,02/08/2021,31,2021,16456,149,48.8,0.16456,0.00149,19
Missouri,MO,02/08/2021,31,2021,20084,161,49.8,0.20084,0.00161,19
Alabama,AL,02/08/2021,31,2021,19963,211,45,0.19963,0.00211,19
Louisiana,LA,02/08/2021,31,2021,34035,218,44.4,0.34035,0.00218,19
California,CA,30/08/2021,35,2021,96188,668,69.4,0.96188,0.00668,23
Texas,TX,02/08/2021,31,2021,84929,350,52.9,0.84929,0.0035,19
Florida,FL,02/08/2021,31,2021,140274,1543,59.4,1.40274,0.01543,19
California,CA,06/09/2021,36,2021,72275,818,70,0.72275,0.00818,24
South Dakota,SD,09/08/2021,32,2021,844,2,54.4,0.00844,0.00002,20
Rhode Island,RI,09/08/2021,32,2021,1651,2,69.2,0.01651,0.00002,20
Vermont,VT,09/08/2021,32,2021,642,3,76.2,0.00642,0.00003,20
North Dakota,ND,09/08/2021,32,2021,967,3,46.7,0.00967,0.00003,20
Delaware,DE,09/08/2021,32,2021,1638,3,62.3,0.01638,0.00003,20
Maine,ME,09/08/2021,32,2021,1455,4,69.7,0.01455,0.00004,20
Alaska,AK,09/08/2021,32,2021,2162,5,52.6,0.02162,0.00005,20
New Hampshire,NH,09/08/2021,32,2021,1275,6,65.7,0.01275,0.00006,20
Hawaii,HI,09/08/2021,32,2021,4399,6,72.7,0.04399,0.00006,20
Wyoming,WY,09/08/2021,32,2021,1851,7,42.9,0.01851,0.00007,20
Montana,MT,09/08/2021,32,2021,2006,10,50.7,0.02006,0.0001,20
Connecticut,CT,09/08/2021,32,2021,3859,11,71.6,0.03859,0.00011,20
Nebraska,NE,09/08/2021,32,2021,2975,12,55.7,0.02975,0.00012,20
West Virginia,WV,09/08/2021,32,2021,3403,15,46.5,0.03403,0.00015,20
Iowa,IA,09/08/2021,32,2021,5291,17,54.8,0.05291,0.00017,20
Wisconsin,WI,09/08/2021,32,2021,9591,20,57,0.09591,0.0002,20
New Mexico,NM,09/08/2021,32,2021,4931,21,67.3,0.04931,0.00021,20
Idaho,ID,09/08/2021,32,2021,4101,27,42.3,0.04101,0.00027,20
Utah,UT,09/08/2021,32,2021,6041,32,53.8,0.06041,0.00032,20
Maryland,MD,09/08/2021,32,2021,5967,33,66.4,0.05967,0.00033,20
Michigan,MI,09/08/2021,32,2021,8621,34,54.2,0.08621,0.00034,20
Minnesota,MN,09/08/2021,32,2021,7177,35,60.3,0.07177,0.00035,20
Oregon,OR,09/08/2021,32,2021,11956,46,62.1,0.11956,0.00046,20
New Jersey,NJ,09/08/2021,32,2021,11607,47,67.8,0.11607,0.00047,20
Virginia,VA,09/08/2021,32,2021,14085,47,63.5,0.14085,0.00047,20
Massachusetts,MA,09/08/2021,32,2021,8238,48,73.9,0.08238,0.00048,20
Colorado,CO,09/08/2021,32,2021,7919,50,61.8,0.07919,0.0005,20
Ohio,OH,09/08/2021,32,2021,16865,58,51.1,0.16865,0.00058,20
New York,NY,09/08/2021,32,2021,14707,60,65.1,0.14707,0.0006,20
Mississippi,MS,09/08/2021,32,2021,23616,60,43.3,0.23616,0.0006,20
Pennsylvania,PA,09/08/2021,32,2021,12838,64,67.3,0.12838,0.00064,20
Washington,WA,09/08/2021,32,2021,19308,71,65.6,0.19308,0.00071,20
Indiana,IN,09/08/2021,32,2021,15982,80,48.6,0.15982,0.0008,20
Oklahoma,OK,09/08/2021,32,2021,14733,81,50.5,0.14733,0.00081,20
Kansas,KS,09/08/2021,32,2021,8330,82,55.3,0.0833,0.00082,20
Arizona,AZ,09/08/2021,32,2021,18995,86,54.9,0.18995,0.00086,20
Illinois,IL,09/08/2021,32,2021,21757,101,64.1,0.21757,0.00101,20
South Carolina,SC,09/08/2021,32,2021,22506,121,48.9,0.22506,0.00121,20
Tennessee,TN,09/08/2021,32,2021,28211,128,46.9,0.28211,0.00128,20
Kentucky,KY,09/08/2021,32,2021,18469,132,54.3,0.18469,0.00132,20
Nevada,NV,09/08/2021,32,2021,7390,154,55.8,0.0739,0.00154,20
Arkansas,AR,09/08/2021,32,2021,15382,155,50.4,0.15382,0.00155,20
Georgia,GA,09/08/2021,32,2021,43296,179,48.1,0.43296,0.00179,20
North Carolina,NC,09/08/2021,32,2021,35390,187,53.2,0.3539,0.00187,20
Missouri,MO,09/08/2021,32,2021,19423,200,51,0.19423,0.002,20
Louisiana,LA,09/08/2021,32,2021,39816,314,46.4,0.39816,0.00314,20
Alabama,AL,09/08/2021,32,2021,27173,332,46.1,0.27173,0.00332,20
Texas,TX,09/08/2021,32,2021,98413,613,54.4,0.98413,0.00613,20
Florida,FL,09/08/2021,32,2021,150685,2123,60.9,1.50685,0.02123,20
Nebraska,NE,16/08/2021,33,2021,3767,0,56.5,0.03767,0,21
Vermont,VT,16/08/2021,33,2021,714,3,75.5,0.00714,0.00003,21
New Hampshire,NH,16/08/2021,33,2021,1726,3,66.4,0.01726,0.00003,21
South Dakota,SD,16/08/2021,33,2021,1600,5,55.2,0.016,0.00005,21
North Dakota,ND,16/08/2021,33,2021,1470,6,47.3,0.0147,0.00006,21
Rhode Island,RI,16/08/2021,33,2021,2008,9,70.3,0.02008,0.00009,21
Alaska,AK,16/08/2021,33,2021,3154,11,53.2,0.03154,0.00011,21
Hawaii,HI,16/08/2021,33,2021,4777,15,73.3,0.04777,0.00015,21
Delaware,DE,16/08/2021,33,2021,2248,16,63.1,0.02248,0.00016,21
Wyoming,WY,16/08/2021,33,2021,2472,16,44.1,0.02472,0.00016,21
Iowa,IA,16/08/2021,33,2021,6144,16,55.5,0.06144,0.00016,21
Maine,ME,16/08/2021,33,2021,1871,19,70.4,0.01871,0.00019,21
Montana,MT,16/08/2021,33,2021,2516,24,51.4,0.02516,0.00024,21
New Mexico,NM,16/08/2021,33,2021,5369,26,68.4,0.05369,0.00026,21
West Virginia,WV,16/08/2021,33,2021,5451,28,46.7,0.05451,0.00028,21
Connecticut,CT,16/08/2021,33,2021,4011,30,72.4,0.04011,0.0003,21
