State,State_short,Max_Week_Day,Week,Year,New_Case,New_Death,Share_Vaccination,New_Case_per_100,New_Death_per_100
Delaware,DE,2020-08-31,36,2020,728,5,0,0.00728,0.00005
South Dakota,SD,2020-08-31,36,2020,1947,6,0,0.01947,0.00006
Rhode Island,RI,2020-08-31,36,2020,590,10,0,0.0059,0.0001
Montana,MT,2020-08-31,36,2020,913,12,0,0.00913,0.00012
Nebraska,NE,2020-08-31,36,2020,2010,12,0,0.0201,0.00012
Utah,UT,2020-08-31,36,2020,2861,14,0,0.02861,0.00014
North Dakota,ND,2020-08-31,36,2020,2147,15,0,0.02147,0.00015
New York,NY,2020-08-31,36,2020,3344,19,0,0.03344,0.00019
Hawaii,HI,2020-08-31,36,2020,1503,22,0,0.01503,0.00022
Oregon,OR,2020-08-31,36,2020,1563,26,0,0.01563,0.00026
Idaho,ID,2020-08-31,36,2020,1800,26,0,0.018,0.00026
Colorado,CO,2020-08-31,36,2020,2053,27,0,0.02053,0.00027
New Mexico,NM,2020-08-31,36,2020,870,28,0,0.0087,0.00028
West Virginia,WV,2020-08-31,36,2020,1322,31,0,0.01322,0.00031
Kansas,KS,2020-08-31,36,2020,4172,38,0,0.04172,0.00038
Minnesota,MN,2020-08-31,36,2020,5373,44,0,0.05373,0.00044
Washington,WA,2020-08-31,36,2020,3207,48,0,0.03207,0.00048
Wisconsin,WI,2020-08-31,36,2020,5733,49,0,0.05733,0.00049
Maryland,MD,2020-08-31,36,2020,4313,51,0,0.04313,0.00051
New Jersey,NJ,2020-08-31,36,2020,2730,52,0,0.0273,0.00052
Iowa,IA,2020-08-31,36,2020,6048,53,0,0.06048,0.00053
Michigan,MI,2020-08-31,36,2020,8124,65,0,0.08124,0.00065
Indiana,IN,2020-08-31,36,2020,6527,76,0,0.06527,0.00076
Oklahoma,OK,2020-08-31,36,2020,6075,80,0,0.06075,0.0008
Kentucky,KY,2020-08-31,36,2020,5033,89,0,0.05033,0.00089
Pennsylvania,PA,2020-08-31,36,2020,5911,89,0,0.05911,0.00089
Nevada,NV,2020-08-31,36,2020,2636,90,0,0.02636,0.0009
Massachusetts,MA,2020-08-31,36,2020,2182,94,0,0.02182,0.00094
Mississippi,MS,2020-08-31,36,2020,3976,101,0,0.03976,0.00101
Virginia,VA,2020-08-31,36,2020,7179,109,0,0.07179,0.00109
Arkansas,AR,2020-08-31,36,2020,4848,110,0,0.04848,0.0011
Missouri,MO,2020-08-31,36,2020,9833,114,0,0.09833,0.00114
Ohio,OH,2020-08-31,36,2020,8445,130,0,0.08445,0.0013
Louisiana,LA,2020-08-31,36,2020,5425,131,0,0.05425,0.00131
Tennessee,TN,2020-08-31,36,2020,9847,136,0,0.09847,0.00136
Illinois,IL,2020-08-31,36,2020,17040,168,0,0.1704,0.00168
Alabama,AL,2020-08-31,36,2020,6727,173,0,0.06727,0.00173
Arizona,AZ,2020-08-31,36,2020,4236,200,0,0.04236,0.002
South Carolina,SC,2020-08-31,36,2020,8031,201,0,0.08031,0.00201
North Carolina,NC,2020-08-31,36,2020,10812,208,0,0.10812,0.00208
Georgia,GA,2020-08-31,36,2020,15520,401,0,0.1552,0.00401
Texas,TX,2020-08-31,36,2020,28785,636,0,0.28785,0.00636
Florida,FL,2020-08-31,36,2020,24167,723,0,0.24167,0.00723
California,CA,2020-08-31,36,2020,33400,900,0,0.334,0.009
Vermont,VT,2020-09-07,37,2020,30,0,0,0.0003,0
Wyoming,WY,2020-09-07,37,2020,291,0,0,0.00291,0
Maine,ME,2020-09-07,37,2020,181,2,0,0.00181,0.00002
New Hampshire,NH,2020-09-07,37,2020,228,3,0,0.00228,0.00003
Alaska,AK,2020-09-07,37,2020,533,4,0,0.00533,0.00004
Delaware,DE,2020-09-07,37,2020,658,4,0,0.00658,0.00004
South Dakota,SD,2020-09-07,37,2020,1548,10,0,0.01548,0.0001
Connecticut,CT,2020-09-07,37,2020,961,12,0,0.00961,0.00012
North Dakota,ND,2020-09-07,37,2020,1946,12,0,0.01946,0.00012
Utah,UT,2020-09-07,37,2020,3197,12,0,0.03197,0.00012
Hawaii,HI,2020-09-07,37,2020,845,13,0,0.00845,0.00013
Rhode Island,RI,2020-09-07,37,2020,523,15,0,0.00523,0.00015
Montana,MT,2020-09-07,37,2020,761,17,0,0.00761,0.00017
Colorado,CO,2020-09-07,37,2020,2075,17,0,0.02075,0.00017
New Mexico,NM,2020-09-07,37,2020,613,18,0,0.00613,0.00018
West Virginia,WV,2020-09-07,37,2020,1232,22,0,0.01232,0.00022
New York,NY,2020-09-07,37,2020,3024,24,0,0.03024,0.00024
Oregon,OR,2020-09-07,37,2020,1300,25,0,0.013,0.00025
Nebraska,NE,2020-09-07,37,2020,2303,30,0,0.02303,0.0003
Kansas,KS,2020-09-07,37,2020,3166,30,0,0.03166,0.0003
Idaho,ID,2020-09-07,37,2020,1690,31,0,0.0169,0.00031
Washington,WA,2020-09-07,37,2020,2783,38,0,0.02783,0.00038
Maryland,MD,2020-09-07,37,2020,3926,38,0,0.03926,0.00038
Wisconsin,WI,2020-09-07,37,2020,7592,41,0,0.07592,0.00041
New Jersey,NJ,2020-09-07,37,2020,2919,42,0,0.02919,0.00042
Virginia,VA,2020-09-07,37,2020,6888,46,0,0.06888,0.00046
Michigan,MI,2020-09-07,37,2020,8290,52,0,0.0829,0.00052
Iowa,IA,2020-09-07,37,2020,4450,56,0,0.0445,0.00056
Minnesota,MN,2020-09-07,37,2020,3724,62,0,0.03724,0.00062
Nevada,NV,2020-09-07,37,2020,2096,63,0,0.02096,0.00063
Kentucky,KY,2020-09-07,37,2020,4345,74,0,0.04345,0.00074
Indiana,IN,2020-09-07,37,2020,5600,75,0,0.056,0.00075
Oklahoma,OK,2020-09-07,37,2020,6306,80,0,0.06306,0.0008
Arkansas,AR,2020-09-07,37,2020,4484,82,0,0.04484,0.00082
Massachusetts,MA,2020-09-07,37,2020,2344,84,0,0.02344,0.00084
Pennsylvania,PA,2020-09-07,37,2020,5334,102,0,0.05334,0.00102
Mississippi,MS,2020-09-07,37,2020,3129,106,0,0.03129,0.00106
Arizona,AZ,2020-09-07,37,2020,2619,108,0,0.02619,0.00108
Illinois,IL,2020-09-07,37,2020,11899,142,0,0.11899,0.00142
South Carolina,SC,2020-09-07,37,2020,5604,155,0,0.05604,0.00155
Ohio,OH,2020-09-07,37,2020,6783,155,0,0.06783,0.00155
Missouri,MO,2020-09-07,37,2020,9916,155,0,0.09916,0.00155
Alabama,AL,2020-09-07,37,2020,6196,161,0,0.06196,0.00161
Louisiana,LA,2020-09-07,37,2020,4740,167,0,0.0474,0.00167
Tennessee,TN,2020-09-07,37,2020,9096,188,0,0.09096,0.00188
North Carolina,NC,2020-09-07,37,2020,8317,196,0,0.08317,0.00196
Georgia,GA,2020-09-07,37,2020,12948,310,0,0.12948,0.0031
Texas,TX,2020-09-07,37,2020,22274,534,0,0.22274,0.00534
Florida,FL,2020-09-07,37,2020,17556,579,0,0.17556,0.00579
California,CA,2020-09-07,37,2020,23059,613,0,0.23059,0.00613
Vermont,VT,2020-09-14,38,2020,34,0,0,0.00034,0
Alaska,AK,2020-09-14,38,2020,538,2,0,0.00538,0.00002
New Hampshire,NH,2020-09-14,38,2020,268,3,0,0.00268,0.00003
Maine,ME,2020-09-14,38,2020,201,4,0,0.00201,0.00004
Wyoming,WY,2020-09-14,38,2020,483,7,0,0.00483,0.00007
Utah,UT,2020-09-14,38,2020,5335,7,0,0.05335,0.00007
Delaware,DE,2020-09-14,38,2020,718,8,0,0.00718,0.00008
Nebraska,NE,2020-09-14,38,2020,2736,8,0,0.02736,0.00008
Connecticut,CT,2020-09-14,38,2020,1201,12,0,0.01201,0.00012
South Dakota,SD,2020-09-14,38,2020,2007,17,0,0.02007,0.00017
Rhode Island,RI,2020-09-14,38,2020,714,20,0,0.00714,0.0002
Oregon,OR,2020-09-14,38,2020,1443,20,0,0.01443,0.0002
Hawaii,HI,2020-09-14,38,2020,707,23,0,0.00707,0.00023
New Mexico,NM,2020-09-14,38,2020,851,23,0,0.00851,0.00023
Montana,MT,2020-09-14,38,2020,1375,24,0,0.01375,0.00024
North Dakota,ND,2020-09-14,38,2020,2381,24,0,0.02381,0.00024
Colorado,CO,2020-09-14,38,2020,3585,25,0,0.03585,0.00025
Idaho,ID,2020-09-14,38,2020,2080,26,0,0.0208,0.00026
New York,NY,2020-09-14,38,2020,3158,26,0,0.03158,0.00026
Wisconsin,WI,2020-09-14,38,2020,12502,32,0,0.12502,0.00032
New Jersey,NJ,2020-09-14,38,2020,3332,37,0,0.03332,0.00037
West Virginia,WV,2020-09-14,38,2020,1353,43,0,0.01353,0.00043
Maryland,MD,2020-09-14,38,2020,4211,44,0,0.04211,0.00044
Minnesota,MN,2020-09-14,38,2020,4410,44,0,0.0441,0.00044
Washington,WA,2020-09-14,38,2020,2868,46,0,0.02868,0.00046
Iowa,IA,2020-09-14,38,2020,5687,47,0,0.05687,0.00047
Kentucky,KY,2020-09-14,38,2020,4634,57,0,0.04634,0.00057
Indiana,IN,2020-09-14,38,2020,6198,66,0,0.06198,0.00066
Oklahoma,OK,2020-09-14,38,2020,7915,70,0,0.07915,0.0007
Michigan,MI,2020-09-14,38,2020,8765,72,0,0.08765,0.00072
Nevada,NV,2020-09-14,38,2020,2158,74,0,0.02158,0.00074
Kansas,KS,2020-09-14,38,2020,3899,85,0,0.03899,0.00085
Mississippi,MS,2020-09-14,38,2020,3362,87,0,0.03362,0.00087
Pennsylvania,PA,2020-09-14,38,2020,5920,94,0,0.0592,0.00094
Massachusetts,MA,2020-09-14,38,2020,2641,102,0,0.02641,0.00102
Missouri,MO,2020-09-14,38,2020,10785,131,0,0.10785,0.00131
Louisiana,LA,2020-09-14,38,2020,4213,138,0,0.04213,0.00138
Illinois,IL,2020-09-14,38,2020,13050,145,0,0.1305,0.00145
Alabama,AL,2020-09-14,38,2020,6440,147,0,0.0644,0.00147
South Carolina,SC,2020-09-14,38,2020,5995,150,0,0.05995,0.0015
Arizona,AZ,2020-09-14,38,2020,5430,152,0,0.0543,0.00152
Tennessee,TN,2020-09-14,38,2020,10567,171,0,0.10567,0.00171
Ohio,OH,2020-09-14,38,2020,6979,201,0,0.06979,0.00201
North Carolina,NC,2020-09-14,38,2020,9365,204,0,0.09365,0.00204
Arkansas,AR,2020-09-14,38,2020,5450,217,0,0.0545,0.00217
Virginia,VA,2020-09-14,38,2020,6698,291,0,0.06698,0.00291
Georgia,GA,2020-09-14,38,2020,13957,312,0,0.13957,0.00312
Texas,TX,2020-09-14,38,2020,28479,468,0,0.28479,0.00468
Florida,FL,2020-09-14,38,2020,19101,497,0,0.19101,0.00497
California,CA,2020-09-14,38,2020,23837,680,0,0.23837,0.0068
Vermont,VT,2020-09-21,39,2020,25,0,0,0.00025,0
Maine,ME,2020-09-21,39,2020,199,0,0,0.00199,0
New Hampshire,NH,2020-09-21,39,2020,201,1,0,0.00201,0.00001
Wyoming,WY,2020-09-21,39,2020,685,1,0,0.00685,0.00001
Alaska,AK,2020-09-21,39,2020,687,7,0,0.00687,0.00007
Connecticut,CT,2020-09-21,39,2020,1060,9,0,0.0106,0.00009
Utah,UT,2020-09-21,39,2020,6009,9,0,0.06009,0.00009
New York,NY,2020-09-21,39,2020,3209,10,0,0.03209,0.0001
Hawaii,HI,2020-09-21,39,2020,709,11,0,0.00709,0.00011
Delaware,DE,2020-09-21,39,2020,723,12,0,0.00723,0.00012
Montana,MT,2020-09-21,39,2020,1607,14,0,0.01607,0.00014
Rhode Island,RI,2020-09-21,39,2020,678,17,0,0.00678,0.00017
South Dakota,SD,2020-09-21,39,2020,2689,18,0,0.02689,0.00018
Idaho,ID,2020-09-21,39,2020,3049,19,0,0.03049,0.00019
Oregon,OR,2020-09-21,39,2020,1982,21,0,0.01982,0.00021
New Mexico,NM,2020-09-21,39,2020,1180,23,0,0.0118,0.00023
West Virginia,WV,2020-09-21,39,2020,1284,24,0,0.01284,0.00024
Nebraska,NE,2020-09-21,39,2020,2826,27,0,0.02826,0.00027
Colorado,CO,2020-09-21,39,2020,4328,27,0,0.04328,0.00027
Kansas,KS,2020-09-21,39,2020,4307,36,0,0.04307,0.00036
North Dakota,ND,2020-09-21,39,2020,2766,39,0,0.02766,0.00039
New Jersey,NJ,2020-09-21,39,2020,4053,39,0,0.04053,0.00039
Minnesota,MN,2020-09-21,39,2020,6938,41,0,0.06938,0.00041
Wisconsin,WI,2020-09-21,39,2020,14674,42,0,0.14674,0.00042
Maryland,MD,2020-09-21,39,2020,3228,46,0,0.03228,0.00046
Iowa,IA,2020-09-21,39,2020,6204,47,0,0.06204,0.00047
Washington,WA,2020-09-21,39,2020,3861,63,0,0.03861,0.00063
Nevada,NV,2020-09-21,39,2020,2850,66,0,0.0285,0.00066
Michigan,MI,2020-09-21,39,2020,9465,72,0,0.09465,0.00072
Mississippi,MS,2020-09-21,39,2020,3421,75,0,0.03421,0.00075
Indiana,IN,2020-09-21,39,2020,5790,78,0,0.0579,0.00078
Kentucky,KY,2020-09-21,39,2020,4768,81,0,0.04768,0.00081
Oklahoma,OK,2020-09-21,39,2020,7367,88,0,0.07367,0.00088
Massachusetts,MA,2020-09-21,39,2020,2869,101,0,0.02869,0.00101
Louisiana,LA,2020-09-21,39,2020,3830,104,0,0.0383,0.00104
Arkansas,AR,2020-09-21,39,2020,5595,106,0,0.05595,0.00106
Alabama,AL,2020-09-21,39,2020,7144,107,0,0.07144,0.00107
Ohio,OH,2020-09-21,39,2020,6462,128,0,0.06462,0.00128
South Carolina,SC,2020-09-21,39,2020,5686,131,0,0.05686,0.00131
Virginia,VA,2020-09-21,39,2020,5632,144,0,0.05632,0.00144
Pennsylvania,PA,2020-09-21,39,2020,5818,147,0,0.05818,0.00147
Arizona,AZ,2020-09-21,39,2020,3282,155,0,0.03282,0.00155
Tennessee,TN,2020-09-21,39,2020,9090,156,0,0.0909,0.00156
Illinois,IL,2020-09-21,39,2020,13761,160,0,0.13761,0.0016
Missouri,MO,2020-09-21,39,2020,11306,165,0,0.11306,0.00165
North Carolina,NC,2020-09-21,39,2020,9546,188,0,0.09546,0.00188
Georgia,GA,2020-09-21,39,2020,10499,315,0,0.10499,0.00315
Florida,FL,2020-09-21,39,2020,16577,474,0,0.16577,0.00474
Texas,TX,2020-09-21,39,2020,47370,482,0,0.4737,0.00482
California,CA,2020-09-21,39,2020,24102,599,0,0.24102,0.00599
Vermont,VT,2020-09-28,40,2020,30,0,0,0.0003,0
Maine,ME,2020-09-28,40,2020,225,2,0,0.00225,0.00002
New Hampshire,NH,2020-09-28,40,2020,476,3,0,0.00476,0.00003
Wyoming,WY,2020-09-28,40,2020,900,3,0,0.009,0.00003
Alaska,AK,2020-09-28,40,2020,872,5,0,0.00872,0.00005
Hawaii,HI,2020-09-28,40,2020,691,11,0,0.00691,0.00011
Rhode Island,RI,2020-09-28,40,2020,901,11,0,0.00901,0.00011
Delaware,DE,2020-09-28,40,2020,931,12,0,0.00931,0.00012
Connecticut,CT,2020-09-28,40,2020,1710,12,0,0.0171,0.00012
Montana,MT,2020-09-28,40,2020,2654,15,0,0.02654,0.00015
New Mexico,NM,2020-09-28,40,2020,1604,17,0,0.01604,0.00017
Colorado,CO,2020-09-28,40,2020,4304,17,0,0.04304,0.00017
Idaho,ID,2020-09-28,40,2020,3406,20,0,0.03406,0.0002
West Virginia,WV,2020-09-28,40,2020,1310,25,0,0.0131,0.00025
Oregon,OR,2020-09-28,40,2020,1930,25,0,0.0193,0.00025
Nebraska,NE,2020-09-28,40,2020,3814,28,0,0.03814,0.00028
Utah,UT,2020-09-28,40,2020,6678,28,0,0.06678,0.00028
South Dakota,SD,2020-09-28,40,2020,2853,30,0,0.02853,0.0003
New Jersey,NJ,2020-09-28,40,2020,5367,32,0,0.05367,0.00032
New York,NY,2020-09-28,40,2020,5026,33,0,0.05026,0.00033
Nevada,NV,2020-09-28,40,2020,3355,38,0,0.03355,0.00038
Maryland,MD,2020-09-28,40,2020,3847,41,0,0.03847,0.00041
Washington,WA,2020-09-28,40,2020,3734,42,0,0.03734,0.00042
North Dakota,ND,2020-09-28,40,2020,2826,43,0,0.02826,0.00043
Kansas,KS,2020-09-28,40,2020,4519,66,0,0.04519,0.00066
Iowa,IA,2020-09-28,40,2020,6376,66,0,0.06376,0.00066
Kentucky,KY,2020-09-28,40,2020,5323,67,0,0.05323,0.00067
Mississippi,MS,2020-09-28,40,2020,3892,75,0,0.03892,0.00075
Minnesota,MN,2020-09-28,40,2020,8167,77,0,0.08167,0.00077
Arizona,AZ,2020-09-28,40,2020,3580,83,0,0.0358,0.00083
Oklahoma,OK,2020-09-28,40,2020,7808,84,0,0.07808,0.00084
Wisconsin,WI,2020-09-28,40,2020,17771,92,0,0.17771,0.00092
Pennsylvania,PA,2020-09-28,40,2020,7008,96,0,0.07008,0.00096
Michigan,MI,2020-09-28,40,2020,7360,99,0,0.0736,0.00099
Louisiana,LA,2020-09-28,40,2020,3674,101,0,0.03674,0.00101
Indiana,IN,2020-09-28,40,2020,7510,104,0,0.0751,0.00104
Massachusetts,MA,2020-09-28,40,2020,4253,107,0,0.04253,0.00107
South Carolina,SC,2020-09-28,40,2020,5184,112,0,0.05184,0.00112
Virginia,VA,2020-09-28,40,2020,5726,114,0,0.05726,0.00114
Arkansas,AR,2020-09-28,40,2020,5770,120,0,0.0577,0.0012
Alabama,AL,2020-09-28,40,2020,7129,121,0,0.07129,0.00121
Tennessee,TN,2020-09-28,40,2020,9089,163,0,0.09089,0.00163
North Carolina,NC,2020-09-28,40,2020,11048,177,0,0.11048,0.00177
Ohio,OH,2020-09-28,40,2020,7957,185,0,0.07957,0.00185
Illinois,IL,2020-09-28,40,2020,14012,191,0,0.14012,0.00191
Missouri,MO,2020-09-28,40,2020,11103,213,0,0.11103,0.00213
Georgia,GA,2020-09-28,40,2020,9750,220,0,0.0975,0.0022
Florida,FL,2020-09-28,40,2020,16110,351,0,0.1611,0.00351
Texas,TX,2020-09-28,40,2020,29572,380,0,0.29572,0.0038
California,CA,2020-09-28,40,2020,21199,571,0,0.21199,0.00571
Vermont,VT,2020-10-05,41,2020,75,0,0,0.00075,0
Maine,ME,2020-10-05,41,2020,214,1,0,0.00214,0.00001
Wyoming,WY,2020-10-05,41,2020,1090,1,0,0.0109,0.00001
Alaska,AK,2020-10-05,41,2020,1152,7,0,0.01152,0.00007
Delaware,DE,2020-10-05,41,2020,945,9,0,0.00945,0.00009
New Hampshire,NH,2020-10-05,41,2020,493,13,0,0.00493,0.00013
Rhode Island,RI,2020-10-05,41,2020,1154,13,0,0.01154,0.00013
New Mexico,NM,2020-10-05,41,2020,2426,16,0,0.02426,0.00016
Connecticut,CT,2020-10-05,41,2020,1741,17,0,0.01741,0.00017
Nebraska,NE,2020-10-05,41,2020,4431,22,0,0.04431,0.00022
Montana,MT,2020-10-05,41,2020,3556,23,0,0.03556,0.00023
West Virginia,WV,2020-10-05,41,2020,1445,24,0,0.01445,0.00024
Hawaii,HI,2020-10-05,41,2020,603,26,0,0.00603,0.00026
Oregon,OR,2020-10-05,41,2020,2015,26,0,0.02015,0.00026
Idaho,ID,2020-10-05,41,2020,3999,27,0,0.03999,0.00027
Utah,UT,2020-10-05,41,2020,8419,34,0,0.08419,0.00034
New Jersey,NJ,2020-10-05,41,2020,6030,36,0,0.0603,0.00036
South Dakota,SD,2020-10-05,41,2020,3961,38,0,0.03961,0.00038
Nevada,NV,2020-10-05,41,2020,3679,43,0,0.03679,0.00043
New York,NY,2020-10-05,41,2020,5773,43,0,0.05773,0.00043
Maryland,MD,2020-10-05,41,2020,3976,47,0,0.03976,0.00047
Washington,WA,2020-10-05,41,2020,3899,48,0,0.03899,0.00048
Arizona,AZ,2020-10-05,41,2020,4586,54,0,0.04586,0.00054
Colorado,CO,2020-10-05,41,2020,5375,55,0,0.05375,0.00055
Minnesota,MN,2020-10-05,41,2020,8442,61,0,0.08442,0.00061
North Dakota,ND,2020-10-05,41,2020,3715,65,0,0.03715,0.00065
Kansas,KS,2020-10-05,41,2020,4696,65,0,0.04696,0.00065
Ohio,OH,2020-10-05,41,2020,9492,72,0,0.09492,0.00072
Iowa,IA,2020-10-05,41,2020,6627,78,0,0.06627,0.00078
Virginia,VA,2020-10-05,41,2020,6846,85,0,0.06846,0.00085
Wisconsin,WI,2020-10-05,41,2020,17600,85,0,0.176,0.00085
Louisiana,LA,2020-10-05,41,2020,4580,90,0,0.0458,0.0009
Massachusetts,MA,2020-10-05,41,2020,4037,93,0,0.04037,0.00093
Oklahoma,OK,2020-10-05,41,2020,8528,95,0,0.08528,0.00095
Mississippi,MS,2020-10-05,41,2020,4342,98,0,0.04342,0.00098
Kentucky,KY,2020-10-05,41,2020,5950,102,0,0.0595,0.00102
Michigan,MI,2020-10-05,41,2020,9995,105,0,0.09995,0.00105
Pennsylvania,PA,2020-10-05,41,2020,8641,109,0,0.08641,0.00109
Indiana,IN,2020-10-05,41,2020,9352,114,0,0.09352,0.00114
South Carolina,SC,2020-10-05,41,2020,5994,124,0,0.05994,0.00124
Arkansas,AR,2020-10-05,41,2020,5695,143,0,0.05695,0.00143
Alabama,AL,2020-10-05,41,2020,6376,148,0,0.06376,0.00148
North Carolina,NC,2020-10-05,41,2020,12599,190,0,0.12599,0.0019
Illinois,IL,2020-10-05,41,2020,16634,198,0,0.16634,0.00198
Missouri,MO,2020-10-05,41,2020,13058,199,0,0.13058,0.00199
Tennessee,TN,2020-10-05,41,2020,12574,217,0,0.12574,0.00217
Georgia,GA,2020-10-05,41,2020,11007,259,0,0.11007,0.00259
Florida,FL,2020-10-05,41,2020,17649,371,0,0.17649,0.00371
California,CA,2020-10-05,41,2020,23340,448,0,0.2334,0.00448
Texas,TX,2020-10-05,41,2020,27050,452,0,0.2705,0.00452
Vermont,VT,2020-10-12,42,2020,68,0,0,0.00068,0
Maine,ME,2020-10-12,42,2020,207,3,0,0.00207,0.00003
Wyoming,WY,2020-10-12,42,2020,1361,3,0,0.01361,0.00003
Delaware,DE,2020-10-12,42,2020,956,10,0,0.00956,0.0001
New Hampshire,NH,2020-10-12,42,2020,534,11,0,0.00534,0.00011
Alaska,AK,2020-10-12,42,2020,1350,11,0,0.0135,0.00011
Connecticut,CT,2020-10-12,42,2020,2792,12,0,0.02792,0.00012
Hawaii,HI,2020-10-12,42,2020,536,18,0,0.00536,0.00018
West Virginia,WV,2020-10-12,42,2020,1888,18,0,0.01888,0.00018
Rhode Island,RI,2020-10-12,42,2020,1348,22,0,0.01348,0.00022
New Mexico,NM,2020-10-12,42,2020,3621,22,0,0.03621,0.00022
Idaho,ID,2020-10-12,42,2020,4881,22,0,0.04881,0.00022
Oregon,OR,2020-10-12,42,2020,2790,23,0,0.0279,0.00023
Minnesota,MN,2020-10-12,42,2020,8822,23,0,0.08822,0.00023
Nebraska,NE,2020-10-12,42,2020,5532,28,0,0.05532,0.00028
South Dakota,SD,2020-10-12,42,2020,4664,29,0,0.04664,0.00029
Utah,UT,2020-10-12,42,2020,8653,30,0,0.08653,0.0003
Montana,MT,2020-10-12,42,2020,4116,31,0,0.04116,0.00031
New Jersey,NJ,2020-10-12,42,2020,7089,33,0,0.07089,0.00033
Maryland,MD,2020-10-12,42,2020,4332,41,0,0.04332,0.00041
New York,NY,2020-10-12,42,2020,5903,42,0,0.05903,0.00042
Nevada,NV,2020-10-12,42,2020,4259,48,0,0.04259,0.00048
Washington,WA,2020-10-12,42,2020,4765,49,0,0.04765,0.00049
Colorado,CO,2020-10-12,42,2020,7323,64,0,0.07323,0.00064
North Dakota,ND,2020-10-12,42,2020,4713,65,0,0.04713,0.00065
Arizona,AZ,2020-10-12,42,2020,5436,65,0,0.05436,0.00065
Ohio,OH,2020-10-12,42,2020,12767,70,0,0.12767,0.0007
Iowa,IA,2020-10-12,42,2020,7672,72,0,0.07672,0.00072
Virginia,VA,2020-10-12,42,2020,7422,75,0,0.07422,0.00075
South Carolina,SC,2020-10-12,42,2020,6553,84,0,0.06553,0.00084
Louisiana,LA,2020-10-12,42,2020,4320,92,0,0.0432,0.00092
Kansas,KS,2020-10-12,42,2020,5048,96,0,0.05048,0.00096
Mississippi,MS,2020-10-12,42,2020,5235,113,0,0.05235,0.00113
Kentucky,KY,2020-10-12,42,2020,7469,118,0,0.07469,0.00118
Wisconsin,WI,2020-10-12,42,2020,19625,120,0,0.19625,0.0012
Oklahoma,OK,2020-10-12,42,2020,8449,123,0,0.08449,0.00123
Alabama,AL,2020-10-12,42,2020,7343,129,0,0.07343,0.00129
Arkansas,AR,2020-10-12,42,2020,6202,134,0,0.06202,0.00134
Indiana,IN,2020-10-12,42,2020,12566,135,0,0.12566,0.00135
Michigan,MI,2020-10-12,42,2020,12374,137,0,0.12374,0.00137
Tennessee,TN,2020-10-12,42,2020,12974,139,0,0.12974,0.00139
Massachusetts,MA,2020-10-12,42,2020,4590,140,0,0.0459,0.0014
Pennsylvania,PA,2020-10-12,42,2020,9980,158,0,0.0998,0.00158
North Carolina,NC,2020-10-12,42,2020,14221,188,0,0.14221,0.00188
Missouri,MO,2020-10-12,42,2020,13427,191,0,0.13427,0.00191
Georgia,GA,2020-10-12,42,2020,11148,214,0,0.11148,0.00214
Illinois,IL,2020-10-12,42,2020,23929,231,0,0.23929,0.00231
Florida,FL,2020-10-12,42,2020,20245,371,0,0.20245,0.00371
California,CA,2020-10-12,42,2020,21679,410,0,0.21679,0.0041
Texas,TX,2020-10-12,42,2020,30503,502,0,0.30503,0.00502
Vermont,VT,2020-10-19,43,2020,119,0,0,0.00119,0
Maine,ME,2020-10-19,43,2020,259,0,0,0.00259,0
Nevada,NV,2020-10-19,43,2020,5062,0,0,0.05062,0
Alaska,AK,2020-10-19,43,2020,1711,6,0,0.01711,0.00006
New Hampshire,NH,2020-10-19,43,2020,614,7,0,0.00614,0.00007
Wyoming,WY,2020-10-19,43,2020,1989,11,0,0.01989,0.00011
Delaware,DE,2020-10-19,43,2020,892,16,0,0.00892,0.00016
West Virginia,WV,2020-10-19,43,2020,1911,23,0,0.01911,0.00023
Hawaii,HI,2020-10-19,43,2020,594,25,0,0.00594,0.00025
Utah,UT,2020-10-19,43,2020,9820,28,0,0.0982,0.00028
Oregon,OR,2020-10-19,43,2020,2032,29,0,0.02032,0.00029
Rhode Island,RI,2020-10-19,43,2020,2443,29,0,0.02443,0.00029
New Mexico,NM,2020-10-19,43,2020,4697,34,0,0.04697,0.00034
Connecticut,CT,2020-10-19,43,2020,3222,35,0,0.03222,0.00035
Colorado,CO,2020-10-19,43,2020,9503,42,0,0.09503,0.00042
Idaho,ID,2020-10-19,43,2020,6112,43,0,0.06112,0.00043
Arizona,AZ,2020-10-19,43,2020,6372,45,0,0.06372,0.00045
Nebraska,NE,2020-10-19,43,2020,6165,48,0,0.06165,0.00048
South Dakota,SD,2020-10-19,43,2020,5530,51,0,0.0553,0.00051
North Dakota,ND,2020-10-19,43,2020,5741,52,0,0.05741,0.00052
Maryland,MD,2020-10-19,43,2020,4360,54,0,0.0436,0.00054
Montana,MT,2020-10-19,43,2020,4909,54,0,0.04909,0.00054
New York,NY,2020-10-19,43,2020,6779,55,0,0.06779,0.00055
Washington,WA,2020-10-19,43,2020,4840,57,0,0.0484,0.00057
New Jersey,NJ,2020-10-19,43,2020,10435,77,0,0.10435,0.00077
Louisiana,LA,2020-10-19,43,2020,4877,93,0,0.04877,0.00093
Mississippi,MS,2020-10-19,43,2020,5294,101,0,0.05294,0.00101
Iowa,IA,2020-10-19,43,2020,8368,104,0,0.08368,0.00104
Arkansas,AR,2020-10-19,43,2020,6896,113,0,0.06896,0.00113
Kansas,KS,2020-10-19,43,2020,5375,116,0,0.05375,0.00116
Alabama,AL,2020-10-19,43,2020,11435,126,0,0.11435,0.00126
